GEN_101618	stream width by state
GEN_101619	percentage americans working in energy
GEN_101620	spending by state
GEN_101621	small game population
GEN_101622	rivers basins area
GEN_101623	us pipeline industry
GEN_101624	lake water quality by state
GEN_101625	city offices and restaurants
GEN_101626	number of flights per day
GEN_101627	hay production by state
GEN_101628	field work by state
GEN_101629	us deep sea fishing industry share
GEN_101630	number of people working in a hospital
GEN_101631	average peat density
GEN_101632	university students use public transportation
GEN_101633	individuals or businesses
GEN_101634	us state of the art e-mail marketing industry
GEN_101635	brown bear population
GEN_101636	united states refugee population
GEN_101637	state average hospital admission rate
GEN_101638	livestock number us
GEN_101639	population of pigs
GEN_101640	number of homes per year
GEN_101641	lake system us
GEN_101642	american population density
GEN_101643	statistics traffic accidents us
GEN_101644	us porous material concentrations
GEN_101645	number of people working in a manufacturing facility
GEN_101646	state water quality statistics
GEN_101647	farmers in us
GEN_101648	us army budgets
GEN_101649	united states elk population
GEN_101650	turkeys and other animals killed each year
GEN_101651	results for year 2009
GEN_101652	us open market
GEN_101653	travel time by country
GEN_101654	united states grasslands us
GEN_101655	us salt water levels
GEN_101656	total number of jobs
GEN_101657	number of people driving cars
GEN_101658	reefs protected by u.s. law
GEN_101659	sockeye salmon population
GEN_101660	industrial activity by state
GEN_101661	cattle growing in us
GEN_101662	petrified forests us
GEN_101663	state frog population
GEN_101664	aerial photograph of the refuge taken on June 24, 1968
GEN_101665	us forests are a major agricultural area
GEN_101666	avian deaths per year
GEN_101667	statistics open data portal
GEN_101668	bull trout population us
GEN_101669	cross-country skiers vs. riders
GEN_101670	number of us
GEN_101671	car wrecks per year
GEN_101672	us soil moisture
GEN_101673	lead poisoning outbreaks
GEN_101674	fire safety us
GEN_101675	reptiles and other small mammals
GEN_101676	transit use by us state
GEN_101677	statistics us salt lakes region
GEN_101678	lion fish vs. cichlids
GEN_101679	fifty-one tropical cyclones recorded in u.s
GEN_101680	infant mortality rate
GEN_101681	letters of intent
GEN_101682	different types of wildlife us
GEN_101683	hospital beds capacity decreases
GEN_101684	percentage us citizens married
GEN_101685	total water salinity us
GEN_101686	average precipitation 2013
GEN_101687	increasing number of americans in the workforce
GEN_101688	individual artist salaries
GEN_101689	people use public transportation system
GEN_101690	snowy weather forecasts
GEN_101691	us dryland population
GEN_101692	meteorological activity by state
GEN_101693	average brightness by year
GEN_101694	ship speed by year
GEN_101695	united states mangroves
GEN_101696	household incomes by state
GEN_101697	americans employed by state
GEN_101698	lost woods county area
GEN_101699	ocean depths average
GEN_101700	public transportation demand by us state
GEN_101701	FAQs for flying machines
GEN_101702	united states exchange rate
GEN_101703	smoke and gas concentrations
GEN_101704	commercial timber harvesting industry
GEN_101705	united states burying population
GEN_101706	marsh at northwest corner of state and open to public
GEN_101707	survey respondents number
GEN_101708	us cruise ship traffic accidents
GEN_101709	each year more than 1 million americans live in a home
GEN_101710	us temperature rise
GEN_101711	public access to a variety of services
GEN_101712	cat food consumption by state
GEN_101713	average forage production us
GEN_101714	percentage of americans in asian country
GEN_101715	land area in the state of Alaska
GEN_101716	number of people traveling by state
GEN_101717	abundance of ice cream in usa
GEN_101718	fire department statistics
GEN_101719	us grasslands population
GEN_101720	red fox, muskrat, raccoon, and striped skunk
GEN_101721	industrial production capacity
GEN_101722	criminal offenses reported by university students
GEN_101723	cost effective operating systems
GEN_101724	aerial photographs of the united states
GEN_101725	outpatient hospitalization rate
GEN_101726	fishes vs. frogs
GEN_101727	average power consumption
GEN_101728	basic electricity demand by us state
GEN_101729	us motorcycle traffic share
GEN_101730	storms in california
GEN_101731	number of us drugs sold
GEN_101732	presentation by sri nra winners
GEN_101733	cost of government IT infrastructure improvements
GEN_101734	percentage of americans in nursing home
GEN_101735	us spawning animals
GEN_101736	percentage of americans in affluent states
GEN_101737	congressman san frantois
GEN_101738	volunteers help us control weeds
GEN_101739	united states wildlife number
GEN_101740	water use statistics us
GEN_101741	business owners share common stock
GEN_101742	marsh area state
GEN_101743	annual salary average americans
GEN_101744	homeless person united states
GEN_101745	statistics us daily population
GEN_101746	how many people live in a house?
GEN_101747	food waste management united states
GEN_101748	us inland waters area
GEN_101749	united states agriculture industry share
GEN_101750	muskrats, raccoons, opossums, and coyotes a common problem
GEN_101751	monitoring and restoration of the Humbug Marsh
GEN_101752	risk assessment of metric instruments
GEN_101753	average daily intake of mercury
GEN_101754	bill in the 94th congress
GEN_101755	education technology workforce us
GEN_101756	state legislatures to ban instant kill traps
GEN_101757	cottages rented out by owners
GEN_101758	number of cars per day us
GEN_101759	average daily sunlight output
GEN_101760	copper content in blood
GEN_101761	methane emissions by us state
GEN_101762	heavy grazing by us citizens
GEN_101763	lake water level by state
GEN_101764	congressman sandra antonio
GEN_101765	parking lot patrols us
GEN_101766	us rivers lakes area
GEN_101767	land use average
GEN_101768	demand for food by us state
GEN_101769	lake population 1 million
GEN_101770	agribusiness industry statistics us
GEN_101771	solar basins are a common ecological phenomenon
GEN_101772	us geography data
GEN_101773	sheep population united states
GEN_101774	united states rivers deposits
GEN_101775	weather forecasts year-round
GEN_101776	us population 2.4%
GEN_101777	average brightness by state
GEN_101778	number of people with disabilities
GEN_101779	number of miles traveled per day
GEN_101780	us outpatient population
GEN_101781	lake riprap needs repair
GEN_101782	food web traffic statistics us
GEN_101783	bank foreclosures vs. other financial institutions
GEN_101784	us national parks population
GEN_101785	lake system state
GEN_101786	common breeding grounds
GEN_101787	us cloud cover
GEN_101788	most common carnivorous species
GEN_101789	common household income
GEN_101790	air traffic control system us
GEN_101791	city streets busy
GEN_101792	total number americans
GEN_101793	BSCW grids are not yet available
GEN_101794	price of rice
GEN_101795	average refuge activity
GEN_101796	2014 financial year
GEN_101797	salt marsh area us
GEN_101798	use of public space
GEN_101799	number of hospitals us
GEN_101800	commercial fishing industry
GEN_101801	water level in southeastern u.s
GEN_101802	weather in april
GEN_101803	average number of farmers
GEN_101804	the united states swamps are growing by 1%
GEN_101805	individual university students
GEN_101806	sorex pribilofensis population
GEN_101807	crop production by us state
GEN_101808	cherry trees common in us
GEN_101809	number of people using social media
GEN_101810	thousands of people united states migration route
GEN_101811	cattle ranches us
GEN_101812	each box used in a united states national park
GEN_101813	average lake level
GEN_101814	brown bears eat a variety of foods
GEN_101815	mist-netting, brood searching, and night lighting
GEN_101816	united states agriculture industry share us gdp
GEN_101817	asian countries' population growth
GEN_101818	us coastlines are a major regional area
GEN_101819	us open space population
GEN_101820	street names in us
GEN_101821	average number of americans in april
GEN_101822	willows are native to the united states
GEN_101823	many people turn to us for help
GEN_101824	monthly activity statistics
GEN_101825	flowering plants worldwide
GEN_101826	percentage community development agencies
GEN_101827	growth rate of american cattle
GEN_101828	no significant impact and compatibility determination
GEN_101829	fertilizer demand by us state
GEN_101830	percentage of americans in ecommerce sector
GEN_101831	metals and minerals content by state
GEN_101832	mercury concentrations
GEN_101833	percentage english speakers
GEN_101834	sea level
GEN_101835	mist accumulated during us summers
GEN_101836	month wage increase
GEN_101837	us coastlines in april
GEN_101838	us tourists number
GEN_101839	us wild plants
GEN_101840	oil and gas consumption by state
GEN_101841	number of computers used by the united states
GEN_101842	lake sturgeon population
GEN_101843	us population of americans
GEN_101844	active duty military personnel united states
GEN_101845	fishes caught by accident
GEN_101846	grasses us
GEN_101847	this document summarizes options for managing partner accounts
GEN_101848	us cruising fleet
GEN_101849	us sewage production by state
GEN_101850	government housing market share
GEN_101851	catch by state
GEN_101852	this survey summarizes rare bird observations in north america
GEN_101853	percentage of americans in middle class
GEN_101854	bulk city population
GEN_101855	schools closing down their facilities
GEN_101856	public hunting recreational area
GEN_101857	number of americans in office
GEN_101858	united states oil industry
GEN_101859	university vocational training capacity
GEN_101860	public access to a variety of recreational facilities
GEN_101861	us non-profit organization
GEN_101862	number of us polar bears
GEN_101863	speed limit violations by state
GEN_101864	marsh birds
GEN_101865	criminal cases prosecuted by us state
GEN_101866	iron ore content
GEN_101867	snowy plovers common name
GEN_101868	livestock numbers
GEN_101869	white pelicans in the usa
GEN_101870	state fisheries management system
GEN_101871	city government budgets
GEN_101872	recreation tourism industry share us gdp
GEN_101873	people income tax credit
GEN_101874	road width average
GEN_101875	common clams
GEN_101876	number of us beaches
GEN_101877	salary average americans
GEN_101878	street parking permits us
GEN_101879	number of people working in a computer lab
GEN_101880	age group females
GEN_101881	us national average
GEN_101882	airport contracting services us
GEN_101883	average number of people working in fisheries
GEN_101884	total alkaline water molecule us
GEN_101885	southern parking lots us
GEN_101886	parking permit us
GEN_101887	cause of death: cholera aviana
GEN_101888	springs in alabama
GEN_101889	military equipment shortages
GEN_101890	pigeons eat fish
GEN_101891	small mammals population us
GEN_101892	number of us furry friends
GEN_101893	deserts and mountains us
GEN_101894	airport concessions available
GEN_101895	electrical contractors us
GEN_101896	us water population
GEN_101897	state wildlife status
GEN_101898	saltbrushes cultivated in us
GEN_101899	for-hire boat trip us
GEN_101900	homing statistics by state
GEN_101901	construction workers' compensation rate
GEN_101902	HI KWh Electricity Production and demand
GEN_101903	weather events per year
GEN_101904	reptiles and amphibians population
GEN_101905	ditch plugs used in utah
GEN_101906	turkeys and other birds migratory to us
GEN_101907	us wetland population
GEN_101908	average age of people working in a computer
GEN_101909	summaries of the arctic region
GEN_101910	field phragmites australis regrowth
GEN_101911	adversity.com - a free service!
GEN_101912	minks and raccoons
GEN_101913	fishes eat trees
GEN_101914	statistics us daily consumption
GEN_101915	cost of living in a rural area
GEN_101916	students enroll in college each year
GEN_101917	people use the park
GEN_101918	percentage of us farmers
GEN_101919	fishes - us
GEN_101920	city offices and shopping centers
GEN_101921	turkeys, pigs, and sambar deer
GEN_101922	united states wild animals number
GEN_101923	commercial fishing activities by state
GEN_101924	mines & quarrying industries us
GEN_101925	flour industry us
GEN_101926	number of breeding birds us
GEN_101927	number private companies us
GEN_101928	pharmacists use e-mail to fill prescriptions
GEN_101929	2015 traffic statistics
GEN_101930	construction and development in u.s
GEN_101931	shovelnose mortality rate
GEN_101932	average business income
GEN_101933	average speed of light
GEN_101934	staffing levels
GEN_101935	lake state population 20,000
GEN_101936	metals and minerals content
GEN_101937	people work in schools
GEN_101938	townships populated by tourists
GEN_101939	us geological state
GEN_101940	percentage of americans in wyoming
GEN_101941	number of people taking recreational fishing trips
GEN_101942	minimum wage by state
GEN_101943	rivers and lakes in usa
GEN_101944	statewide average number of birds
GEN_101945	number of us trappers
GEN_101946	commonwealth area
GEN_101947	state farmland statewide rate
GEN_101948	bridge construction project
GEN_101949	market prices by state
GEN_101950	litter size by state
GEN_101951	heavy metals and ammonia concentrations
GEN_101952	united states rivers fisheries industry
GEN_101953	percentage of americans in affluent households
GEN_101954	climatic changes in the usa
GEN_101955	trapping management - us
GEN_101956	us ice age by country
GEN_101957	state population united states
GEN_101958	temporary workers us
GEN_101959	adults population us
GEN_101960	number of jobs in us
GEN_101961	average cloud cover
GEN_101962	wheat production us
GEN_101963	percentage of americans in motor vehicles
GEN_101964	film industry development
GEN_101965	woods us
GEN_101966	car rental cost by state
GEN_101967	cooling system location
GEN_101968	average speed of moving parts
GEN_101969	annual report of the united states state wildlife agency
GEN_101970	public hearings scheduled for october
GEN_101971	many americans live in poverty
GEN_101972	bank deposits total
GEN_101973	livestock industry share us gdp
GEN_101974	tow truck traffic statistics
GEN_101975	number of people taking drugs
GEN_101976	us tufted puffins
GEN_101977	number of us state senators
GEN_101978	buildings and facilities us
GEN_101979	street names by state
GEN_101980	average park size
GEN_101981	state population growth rate
GEN_101982	marine life statistics united states
GEN_101983	heavy metals consumption by us state
GEN_101984	people use the internet more than cars
GEN_101985	causes of death
GEN_101986	age of females
GEN_101987	dragonflies common in us
GEN_101988	parking lot extension cost
GEN_101989	average age of women
GEN_101990	month of july
GEN_101991	construction industry growth
GEN_101992	fishes eat plants
GEN_101993	flood water levels in the usa
GEN_101994	highways traffic patterns
GEN_101995	fish consumption statistics us
GEN_101996	united states rivers and lakes flooded in april
GEN_101997	average number of americans in the usa
GEN_101998	us oceans surface area
GEN_101999	births by year
GEN_102000	alaska state population
GEN_102001	employees preparing food
GEN_102002	undiscovered resources us
GEN_102003	us consumption of water
GEN_102004	fishing industry us
GEN_102005	air traffic control system alabama
GEN_102006	white buck population
GEN_102007	woody plants used in forestry
GEN_102008	delevan, colusa, and sutter rivers rivers
GEN_102009	number of people in a city
GEN_102010	average cost of fuel
GEN_102011	crop rotation us
GEN_102012	many banks us
GEN_102013	number of people working in wildlife management
GEN_102014	state livestock production statistics
GEN_102015	us hay industry
GEN_102016	us population is 1.6 billion
GEN_102017	number of americans in business
GEN_102018	rainfall average
GEN_102019	marsh unit size
GEN_102020	cottonwoods groves lake spruce
GEN_102021	muskox transport by state
GEN_102022	weather events united states
GEN_102023	food supply in the us
GEN_102024	us state parks and nature reserves
GEN_102025	average rainfall
GEN_102026	usa cruises
GEN_102027	us rivers flooding by year
GEN_102028	public recreational activities
GEN_102029	more than 200,000 people working in america
GEN_102030	freshwater mussels
GEN_102031	road network us
GEN_102032	us boreal population
GEN_102033	common deer population us
GEN_102034	united states cattle industry
GEN_102035	the soaring cost of living
GEN_102036	average daily hay consumption
GEN_102037	public education statistics
GEN_102038	fishing fleets us
GEN_102039	boat ramps campgrounds us
GEN_102040	fisheries industry employment
GEN_102041	us freshwater fish population
GEN_102042	state refuges vs. evictions
GEN_102043	real estate market share
GEN_102044	common mistakes
GEN_102045	apple orchards in america
GEN_102046	number of people working in the airline industry
GEN_102047	average fishing time
GEN_102048	dredges in the usa
GEN_102049	mink, muskrat, fox, weasel, and badgers
GEN_102050	public hearings held in april
GEN_102051	percentage humanities degree americans
GEN_102052	average weather month
GEN_102053	rice flour production rate
GEN_102054	average harvest amount
GEN_102055	disease prevalence us
GEN_102056	total number teachers
GEN_102057	us floods 22%
GEN_102058	common area homes
GEN_102059	property tax rate in us
GEN_102060	american emperors
GEN_102061	temperature oceans region
GEN_102062	united states hurricane season
GEN_102063	city of los angeles area
GEN_102064	number of people working in cattle ranches
GEN_102065	us licensees fires
GEN_102066	american ferret industry
GEN_102067	christmas number of people in us
GEN_102068	number butterflies us
GEN_102069	livingston, genesee and pennsylvania bald eagle nests
GEN_102070	public schools district us
GEN_102071	alternative fuels us
GEN_102072	unemployment rate rural us
GEN_102073	fish caught by boat
GEN_102074	us visitor spending by state
GEN_102075	united states wildcats vs. avian species
GEN_102076	people are abused by a computer
GEN_102077	ducks eat apples
GEN_102078	historical precipitation
GEN_102079	average number of us cities
GEN_102080	usa summers
GEN_102081	copper industry us
GEN_102082	marsh suveys us
GEN_102083	public access to wetlands us
GEN_102084	pc ownership by state
GEN_102085	united states tornadoes in 2008
GEN_102086	industrial machinery manufacturing industry share
GEN_102087	us doctor population
GEN_102088	number of americans in the us
GEN_102089	industrial zone area
GEN_102090	common house number
GEN_102091	united states population 2 million
GEN_102092	payments by state
GEN_102093	month fisheries industry
GEN_102094	city of los angeles population 2 million
GEN_102095	river banks us
GEN_102096	average car price
GEN_102097	us rivers lakes wetlands use
GEN_102098	education statistics united states
GEN_102099	government expenditures per year
GEN_102100	average alkaline water level
GEN_102101	us inland waters
GEN_102102	average time to travel by country
GEN_102103	monthly and annual weather data
GEN_102104	average contributions by state
GEN_102105	state health care system us
GEN_102106	us parking population
GEN_102107	snowy plovers in usa
GEN_102108	buffaloes and deer population us
GEN_102109	us ozone concentrations
GEN_102110	electrical building permit number
GEN_102111	number of restaurants in us
GEN_102112	lost sheep population
GEN_102113	united states wildlife state
GEN_102114	scientific research is not required for the state
GEN_102115	united states schools and universities
GEN_102116	united states fishing industry share
GEN_102117	high-risk aircrafts us
GEN_102118	percentage americans in refugee camps
GEN_102119	emperor population united states
GEN_102120	average age of people working in a manufacturing industry
GEN_102121	environmental policies and practices
GEN_102122	lake types in us
GEN_102123	american duck population
GEN_102124	average solar output
GEN_102125	average number of businesses
GEN_102126	us fisheries industry shares
GEN_102127	prescribed burning rate
GEN_102128	invasive species us
GEN_102129	marine industry share us
GEN_102130	permafrost average precipitation
GEN_102131	rivers drainage system us
GEN_102132	springs and rivers in the usa
GEN_102133	number of homes
GEN_102134	marine biodiversity diversity
GEN_102135	united states rivers lakes ponds wetlands number
GEN_102136	average number of people working in construction
GEN_102137	small scale wood harvesting
GEN_102138	us crops
GEN_102139	month average rainfall
GEN_102140	rivers and lakes area
GEN_102141	food waste rate us
GEN_102142	people use computers to record data
GEN_102143	average humidity in us
GEN_102144	deaths by reason of pesticides
GEN_102145	total number of people driving by car
GEN_102146	use statistics ere sport animals
GEN_102147	squirrels and birds
GEN_102148	us land mass
GEN_102149	grassland restoration us
GEN_102150	percentage japanese citizens
GEN_102151	us bank account debts
GEN_102152	american kestrels
GEN_102153	invertebrates in brooks and rivers
GEN_102154	2011 census population
GEN_102155	department of public health
GEN_102156	Viruses vs bacteria
GEN_102157	food security industry us
GEN_102158	us internet usage by country
GEN_102159	food stamps americans
GEN_102160	public access to u.s. universities
GEN_102161	number of cars sold in us
GEN_102162	average number of jobs
GEN_102163	bill for backcountry parks
GEN_102164	people live in a rented house
GEN_102165	united states wildfires vs
GEN_102166	cold bays state
GEN_102167	birds prey by state
GEN_102168	americans living overseas
GEN_102169	lost income us
GEN_102170	beaver population in us
GEN_102171	united states seas and oceans average daily rainfall
GEN_102172	us food insecurity rate
GEN_102173	list of businesses by state
GEN_102174	personal correspondences and journal entries
GEN_102175	population growth by state
GEN_102176	pww 2012 conference schedule
GEN_102177	hydrology us
GEN_102178	average oil price us
GEN_102179	price difference between us and other countries
GEN_102180	people with guns
GEN_102181	oats production by state
GEN_102182	hunters can use the internet to hunt adobe images
GEN_102183	the cabins are occupied by children
GEN_102184	airports capacity by state
GEN_102185	nursing home ownership statistics
GEN_102186	united states rivers and lakes
GEN_102187	white house occupied by russians
GEN_102188	farmers income by state
GEN_102189	fisheries industry development rate
GEN_102190	settlements workers unions
GEN_102191	cattle population in us
GEN_102192	fisheries state map
GEN_102193	each box used in the united states
GEN_102194	highest and lowest altitudes in us
GEN_102195	number of tourists per year
GEN_102196	us grazing population
GEN_102197	secretive marshland us
GEN_102198	employees are not allowed to work in public buildings
GEN_102199	state fisheries department 2011
GEN_102200	modems us
GEN_102201	LOANS GUARANTEE - SUCCESS
GEN_102202	weather in usa
GEN_102203	quantity of fish world food
GEN_102204	heavy rains in us
GEN_102205	lot size by state
GEN_102206	minks, raccoons, foxes, and opossums
GEN_102207	number of people working in a given occupation
GEN_102208	pine trees cultivated in us
GEN_102209	carcasses us
GEN_102210	mobile population density
GEN_102211	people use computers to make money
GEN_102212	number fisheries us
GEN_102213	average number of americans using bait
GEN_102214	state temperature records
GEN_102215	us geography region
GEN_102216	us starling population
GEN_102217	cross-country skiing popularity
GEN_102218	financial services industry us
GEN_102219	cataract surgery patients
GEN_102220	us wetland complexes
GEN_102221	us reforesting regions
GEN_102222	statistics battery usage
GEN_102223	small fish population united states
GEN_102224	free internet access in us
GEN_102225	tsunamis in usa
GEN_102226	metals consumption by us population
GEN_102227	big game population increase
GEN_102228	rental property rented for filming
GEN_102229	highways us
GEN_102230	tsunamis in the usa
GEN_102231	report on condition of ninepipe reservoir
GEN_102232	harvests by state
GEN_102233	united states wild animals statistics
GEN_102234	common errors
GEN_102235	humanities students increasing number
GEN_102236	statistics forecasts
GEN_102237	parking lot us
GEN_102238	people work in agriculture
GEN_102239	monthly public donations
GEN_102240	squirrels, coyotes, and pheasants
GEN_102241	geography and history
GEN_102242	number of birds per year
GEN_102243	us commercial phone market
GEN_102244	us hardwoods
GEN_102245	number of people working in parks
GEN_102246	law enforcement cooperation united states
GEN_102247	vegetables consumption by state
GEN_102248	borrowers us
GEN_102249	us heat map
GEN_102250	average precipitation 1991
GEN_102251	us urban population 2
GEN_102252	grasses in southeastern us
GEN_102253	us grazing industry share
GEN_102254	average landfall us
GEN_102255	percentage of americans in marine life
GEN_102256	manpower cost united states
GEN_102257	us oceans average depth
GEN_102258	average home value
GEN_102259	health care providers in america
GEN_102260	public hearings are held every year
GEN_102261	state water resources management system
GEN_102262	number of people in prison
GEN_102263	law enforcement agencies need to be more vigilant in their fishing
GEN_102264	south america city skyline
GEN_102265	statistics monthly average precipitation
GEN_102266	percentage of americans in a home
GEN_102267	agribusiness industry us
GEN_102268	% employer contributions
GEN_102269	visitors united states
GEN_102270	salary average employee
GEN_102271	percentage of americans on flights
GEN_102272	average parking price
GEN_102273	residential development near city center
GEN_102274	us census and personal income
GEN_102275	university tuition increase
GEN_102276	us tobacco industry share
GEN_102277	population us
GEN_102278	percentage grasses us
GEN_102279	list of u.s. citizens
GEN_102280	lake state population 6 million
GEN_102281	cat population in us
GEN_102282	percentage seas porous ice
GEN_102283	mink, raccoon, fox, otter, and badger species
GEN_102284	people are disproportionately young
GEN_102285	corruption rate
GEN_102286	sudden temperature rise
GEN_102287	foxes eat fish
GEN_102288	statistics bats us
GEN_102289	average speed hurricanes
GEN_102290	number of veterans in prison
GEN_102291	university research council
GEN_102292	employees compensation system
GEN_102293	high tides and severe weather can cause flooding in the usa
GEN_102294	political donations by state
GEN_102295	list of trading platforms us
GEN_102296	number of lakes us
GEN_102297	metals and woods us
GEN_102298	dahomey county council has a number of schools
GEN_102299	percentage of us gdp
GEN_102300	united states rivers flooding
GEN_102301	united states rivers fish quotas
GEN_102302	statistics & economics office workers
GEN_102303	state farmland population
GEN_102304	us forestry industry
GEN_102305	asian cities growth rate
GEN_102306	number of us universities
GEN_102307	us livestock industry
GEN_102308	first plantings in the united states
GEN_102309	uniak, slalom and saratoga
GEN_102310	whitetails are a common sight in the united states
GEN_102311	sediments in lakes us
GEN_102312	seas clear in us
GEN_102313	use of alcohol by americans
GEN_102314	apartment building code
GEN_102315	percentage of cars in america
GEN_102316	people unemployment rate
GEN_102317	little bluestem, and switchgrass
GEN_102318	bridesburg, pn
GEN_102319	average annual cost of living
GEN_102320	public use of the u.s
GEN_102321	number of bats in us
GEN_102322	new york city population growth
GEN_102323	tv ownership by state
GEN_102324	average office space by state
GEN_102325	month average speed
GEN_102326	cows and cattle sold in us
GEN_102327	fish stocks us
GEN_102328	county seat population
GEN_102329	homeless people united states
GEN_102330	percentage of americans in boats
GEN_102331	construction industry turnover rate
GEN_102332	u.s. government refugee crisis
GEN_102333	cemeteries in san francisco county
GEN_102334	forest resources us
GEN_102335	state forests and lakes nation
GEN_102336	annual and perennial forbs
GEN_102337	dissolved oxygen consumption by us state
GEN_102338	dabbling ducks common
GEN_102339	most common mail service us
GEN_102340	us southern africans
GEN_102341	millions of people worldwide affected by oil industry
GEN_102342	city and county unemployment rate
GEN_102343	pike population by state
GEN_102344	us parks and recreation area population
GEN_102345	public health threats us
GEN_102346	state natural resources management plan
GEN_102347	foot traffic statistics us
GEN_102348	fishing industry share us gdp
GEN_102349	fish per year us
GEN_102350	salmon industry in us
GEN_102351	people use computers more than cars
GEN_102352	lake drummond, california
GEN_102353	number of nursing homes us
GEN_102354	public transportation system us
GEN_102355	number of people in a car
GEN_102356	people aged over 18
GEN_102357	farmland management system us
GEN_102358	mayor garcetti's great streets initiative
GEN_102359	moosehorn national park in southeastern u.s
GEN_102360	minks and opossums
GEN_102361	office of chief information officer (ocio)
GEN_102362	united states farmland
GEN_102363	percentage of us oceans by year
GEN_102364	trees native to us
GEN_102365	water level in the united states
GEN_102366	one person dies from drug overdoses
GEN_102367	number of students in us
GEN_102368	LOAN GUARANTEE - SUBSIDIARIES
GEN_102369	small business owners can get in touch with us
GEN_102370	common cold winter months
GEN_102371	us porous waste
GEN_102372	number of americans in refuge
GEN_102373	storms us
GEN_102374	us pore size by country
GEN_102375	use of a pond by state
GEN_102376	us state fisheries
GEN_102377	northern america population
GEN_102378	american birds
GEN_102379	city population 2000
GEN_102380	reforestation activities are not allowed in the us
GEN_102381	botulism is the most common cause of death in us
GEN_102382	average price hotels
GEN_102383	summer camp in california
GEN_102384	common pigeons us
GEN_102385	financial institutions by state
GEN_102386	number of people using google+
GEN_102387	drought in us state
GEN_102388	americans bury their food in a basket
GEN_102389	transportation costs per year
GEN_102390	number of people living in a home
GEN_102391	collage of hurricanes in usa
GEN_102392	rivers marshlands us
GEN_102393	annual report of the state game fisheries industry
GEN_102394	united states wetland population
GEN_102395	us tourism spending
GEN_102396	MONTHLY CROSS SERVICING (CRS) TOTALS
GEN_102397	nuclear power demand by us state
GEN_102398	university students united states
GEN_102399	city employees unions
GEN_102400	ccc payrolls & taxes
GEN_102401	contract end date
GEN_102402	us house of representatives
GEN_102403	average price of a coin
GEN_102404	us outdoor recreation demand
GEN_102405	2011 Charity Campaign for Baltimore City (CCC) Organizations
GEN_102406	diesel fuel consumption
GEN_102407	list of utmost common species
GEN_102408	average snowpack us
GEN_102409	financial services companies us
GEN_102410	mallards and teals
GEN_102411	two picnic areas a block away
GEN_102412	letter from a university student
GEN_102413	lake water quality statistics us
GEN_102414	cost of food production us
GEN_102415	us harbors population
GEN_102416	common law offices united states
GEN_102417	total donations us
GEN_102418	az uae
GEN_102419	children's hospital in california
GEN_102420	prescribed burns
GEN_102421	veterans cemetery new york city
GEN_102422	department heads united states
GEN_102423	turkeys, moose, and pigs
GEN_102424	commercial use of timber
GEN_102425	recent oil production by us state
GEN_102426	farming industry share us
GEN_102427	americans flying land-based aircraft
GEN_102428	strong, humbug marsh, and reed cane population
GEN_102429	parking lot popular in the us
GEN_102430	number of us marsh birds
GEN_102431	controlled burns percentage
GEN_102432	march and upland us
GEN_102433	fisheries management industry share us gdp
GEN_102434	americans die each year in the united states
GEN_102435	us embassy visitors
GEN_102436	lake erie area
GEN_102437	saltmarsh population united states
GEN_102438	us campgrounds vs. gdp
GEN_102439	state Medicaid programs
GEN_102440	business owners by state
GEN_102441	dahomey estate in poland occupied by russia
GEN_102442	mercury levels in fishes
GEN_102443	government contracts average
GEN_102444	tracts lands us
GEN_102445	united states agriculture industry
GEN_102446	average number of people in the usa
GEN_102447	city population 5000
GEN_102448	many butterflies us
GEN_102449	state statistics average number of americans in labor
GEN_102450	fish and invertebrate numbers us
GEN_102451	forest industry growth
GEN_102452	government ranches us
GEN_102453	fish stocked in the united states
GEN_102454	us meteorological activity by state
GEN_102455	us coastlines inundated with tourists april
GEN_102456	loan default rate
GEN_102457	percentage of us citizens in poverty
GEN_102458	the u.s. population
GEN_102459	fires in the usa
GEN_102460	bank loan debts
GEN_102461	average duck population
GEN_102462	ship speed data
GEN_102463	travel and tourism industry growth
GEN_102464	dairy industry share us gdp
GEN_102465	AUCTIONS & SERVICES
GEN_102466	silver, cadmium, lead, zinc, and chromium
GEN_102467	people drive cars by state
GEN_102468	pollution levels by us state
GEN_102469	documents - how many pages a year
GEN_102470	salteries industry growth
GEN_102471	turkeys and other mammals
GEN_102472	vertebrate diversity us
GEN_102473	fishes common ground
GEN_102474	lake area population 100 million
GEN_102475	us population is 2 million
GEN_102476	research paper on the eugenics of gdp
GEN_102477	rotenone is a common food additive used in u.s
GEN_102478	city government travel expenses
GEN_102479	private land owners
GEN_102480	fish and mammals us
GEN_102481	emperor canagica migratory patterns investigated in us
GEN_102482	us mobile phone use
GEN_102483	us salt marshs
GEN_102484	carbon dioxide emissions
GEN_102485	us military spending
GEN_102486	demand for food and water supplies us
GEN_102487	irrigation project proposal
GEN_102488	common ground marsh area
GEN_102489	most common place for people to live
GEN_102490	mano state population 5000
GEN_102491	labor costs
GEN_102492	memorandum of understanding
GEN_102493	common name birds
GEN_102494	software development management system
GEN_102495	morbidity and mortality rates
GEN_102496	fish and shells us
GEN_102497	woodcocks eat a variety of foods
GEN_102498	percentage of americans in middle school
GEN_102499	cold winters
GEN_102500	doctors compensation average americans
GEN_102501	percentage americans with disabilities
GEN_102502	agricultural industry statistics
GEN_102503	average age of women in us
GEN_102504	election results - october 2013
GEN_102505	us lands and waters
GEN_102506	average number of us
